Stock, All Days, Up Days, Flat Days, Down Dayspsa_e.us.txt, 270, 121, 134, 134
fbr.us.txt, 3201, 1513, 1620, 1620
jpt.us.txt, 201, 103, 86, 86
cnet.us.txt, 2094, 851, 1045, 1045
eiv.us.txt, 3201, 1533, 1487, 1487
bbw.us.txt, 3201, 1505, 1599, 1599
htgc.us.txt, 3129, 1411, 1602, 1602
itci.us.txt, 976, 460, 501, 501
cmfn.us.txt, 950, 463, 443, 443
now.us.txt, 1352, 715, 636, 636
brqs.us.txt, 271, 64, 100, 100
bracw.us.txt, 13, 3, 6, 6
eqt.us.txt, 3201, 1588, 1596, 1596
aveo.us.txt, 1933, 850, 1011, 1011
eocc.us.txt, 391, 184, 204, 204
lor.us.txt, 3117, 1611, 1353, 1353
adm.us.txt, 8726, 4006, 3957, 3957
ftai.us.txt, 630, 286, 328, 328
ipoa-ws.us.txt, 29, 7, 17, 17
tx.us.txt, 2967, 1437, 1498, 1498
ipci.us.txt, 3195, 1290, 1715, 1715
plpc.us.txt, 3145, 1529, 1500, 1500
eacqu.us.txt, 21, 6, 4, 4
alle.us.txt, 993, 527, 459, 459
intx.us.txt, 3197, 1579, 1491, 1491
qcp.us.txt, 259, 140, 118, 118
arr_a.us.txt, 1358, 614, 596, 596
hds.us.txt, 1104, 565, 533, 533
bbu.us.txt, 353, 180, 168, 168
mui.us.txt, 3201, 1579, 1439, 1439
obln.us.txt, 278, 129, 142, 142
odp.us.txt, 6962, 3266, 3300, 3300
spro.us.txt, 7, 6, 1, 1
hql.us.txt, 3201, 1658, 1441, 1441
ath.us.txt, 233, 114, 118, 118
whg.us.txt, 3172, 1581, 1475, 1475
muc.us.txt, 3201, 1467, 1553, 1553
abac.us.txt, 1827, 796, 901, 901
flxn.us.txt, 946, 444, 493, 493
cetxp.us.txt, 140, 56, 61, 61
vntr.us.txt, 71, 33, 36, 36
term.us.txt, 149, 58, 73, 73
ozm.us.txt, 2517, 1162, 1270, 1270
ttac.us.txt, 282, 136, 116, 116
alfi.us.txt, 321, 106, 95, 95
cls.us.txt, 3201, 1538, 1566, 1566
ltrpa.us.txt, 806, 381, 410, 410
hnna.us.txt, 884, 431, 412, 412
blx.us.txt, 3201, 1579, 1569, 1569
ekso.us.txt, 318, 117, 179, 179
fiv.us.txt, 224, 98, 108, 108
roka.us.txt, 839, 329, 470, 470
usb_o.us.txt, 1140, 571, 519, 519
centa.us.txt, 2713, 1351, 1307, 1307
chmi_a.us.txt, 57, 27, 28, 28
clne.us.txt, 2637, 1144, 1443, 1443
whlrp.us.txt, 837, 352, 392, 392
tanni.us.txt, 344, 157, 170, 170
capr.us.txt, 2227, 851, 1050, 1050
jsyn.us.txt, 246, 79, 68, 68
evhc.us.txt, 1071, 506, 554, 554
arcw.us.txt, 2693, 997, 974, 974
star_f.us.txt, 619, 300, 242, 242
yume.us.txt, 1076, 505, 516, 516
phx.us.txt, 3200, 1597, 1519, 1519
ccbg.us.txt, 3201, 1575, 1563, 1563
sce_h.us.txt, 929, 406, 466, 466
ezpw.us.txt, 3201, 1515, 1605, 1605
acrx.us.txt, 1674, 677, 866, 866
ths.us.txt, 3125, 1635, 1470, 1470
brac.us.txt, 11, 2, 5, 5
lvus.us.txt, 127, 1, 5, 5
vrtsp.us.txt, 150, 64, 71, 71
